1112,0,-38,100,11,0,57,-1,1
1113,0,-38,100,11,0,57,1,1
1114,0,-38,100,10,0,57,1,1
1115,0,-37,100,10,0,57,3,1
1116,0,-38,100,10,0,10,-1,1
1117,0,-38,100,10,0,10,2,1
1118,0,-38,100,10,0,10,3,1
1119,0,-38,100,11,0,10,-1,1
1120,0,-37,100,10,0,46,2,1
1121,0,-37,100,10,0,46,0,1
1122,0,-37,100,10,0,46,0,1
1123,0,-37,100,11,0,46,17,1
1124,0,-38,100,10,0,67,0,1
1125,0,-38,100,11,0,67,-1,1
1126,0,-38,100,10,0,67,-1,1
1127,0,-37,100,10,0,67,-2,1
1129,0,-36,99,10,0,49,0,1
1130,0,-37,99,10,0,49,-4,1
1131,0,-37,99,9,0,49,-7,1
1132,0,-54,99,9,0,0,-6,1
1133,0,-39,99,10,0,0,-8,1
1134,0,-39,99,9,0,0,-3,1
1135,0,-39,99,9,0,0,-1,1
1136,0,-38,99,10,0,29,18,1
1137,0,-38,99,10,0,29,0,1
1138,0,-38,99,10,0,29,2,1
1139,0,-38,99,9,0,29,0,1
1140,0,-38,99,11,0,26,1,1
1141,0,-38,99,11,0,26,-1,1
1142,0,-38,99,10,0,26,-1,1
1143,0,-38,99,10,0,26,0,1
1144,0,-36
1246,0,-58,100,10,0,8,0,1
1247,0,-61,100,10,0,38,19,1
1248,0,-61,100,10,0,38,2,1
1249,0,-61,100,10,0,38,0,1
1250,0,-68,100,7,0,38,1,1
1251,0,-68,100,7,0,31,1,1
1252,0,-68,100,8,0,31,1,1
1253,0,-62,100,11,0,31,2,1
1254,0,-68,100,7,0,31,0,1
1255,0,-61,100,10,0,45,1,1
1256,0,-61,100,9,0,45,0,1
1257,0,-61,100,10,0,45,-1,1
1258,0,-68,100,7,0,45,0,1
1259,0,-62,100,10,0,37,-2,1
1260,0,-68,100,7,0,37,15,1
1261,0,-62,100,9,0,37,0,1
1262,0,-62,100,9,0,37,-1,1
1263,0,-62,100,10,0,36,-3,1
1264,0,-62,100,10,0,36,-2,1
1265,0,-68,100,7,0,36,-3,1
1266,0,-61,100,10,0,36,-3,1
1267,0,-59,100,9,0,9,-2,1
1268,0,-68,100,6,0,9,-4,1
1269,0,-59,100,11,0,9,-2,1
1270,0,-59,100,10,0,9,-5,1
1271,0,-68,100,7,0,2,-2,1
1272,0,-60,100,11,0,2,17,1
1273,0,-55,100,10,0,2,2,1
1274,0,-60,100,10,0,2,0,1
1275,0,-58,100,10,0,67,-1,1
1276,0,-58,100,10,0,67,0,1
1277,0,-58,100,10,0,67,-1,1
1278,0,-68,100,7,0,67,-1,1
1279,0,-57,100,10,0,69,-2,1
1280,0,-57,100,11,0,69,0,1
1281,0,-58,100,10,0,69,-2,1
1282,0,-57,100,10,0,69,1,1
1283,0,-59,100,10,0,20,0,1
1284,0,-68,100,7,0,20,1,1
1285,0,-59,100,10,0,20,19,1
1286,0,-68,100,7,0,20,3,1
1287,0,-59,100,10,0,14,2,1
1288,0,-59,100,10,0,14,1,1
1289,0,-68,100,7,0,14,0,1
1290,0,-59,100,10,0,14,-2,1
1291,0,-58,100,11,0,28,-6,1
1292,0,-58,100,10,0,28,0,1
1293,0,-58,100,10,0,28,0,1
1294,0,-58,100,10,0,28,1,1
1295,0,-68,100,7,0,75,1,1
1296,0,-57,100,10,0,75,2,1
1297,0,-57,100,10,0,75,20,1
1298,0,-51,100,10,0,75,3,1
1299,0,-58,100,10,0,48,3,1
1300,0,-58,100,10,0,48,1,1
1301,0,-57,100,10,0,48,-1,1
1302,0,-57,100,11,0,48,0,1
1303,0,-58,100,11,0,71,0,1
1304,0,-59,100,10,0,71,-2,1
1305,0,-59,100,10,0,71,-2,1
1306,0,-68,100,6,0,71,-3,1
1307,0,-57,100,10,0,49,-2,1
1308,0,-57,100,11,0,49,-1,1
1309,0,-57,100,10,0,49,-2,1
1310,0,-57,100,9,0,49,19,1
1311,0,-58,100,10,0,11,2,1
1312,0,-58,100,10,0,11,2,1
1313,0,-58,100,11,0,11,2,1
1314,0,-52,100,11,0,11,2,1
1315,0,-57,100,11,0,46,4,1
1316,0,-57,100,10,0,46,3,1
1317,0,-57,100,10,0,46,-1,1
1318,0,-57,100,11,0,46,-2,1
1319,0,-56,100,11,0,53,2,1
1320,0,-56,100,11,0,53,-2,1
1321,0,-56,100,10,0,53,1,1
1322,0,-56,100,11,0,53,18,1
1323,0,-68,100,7,0,72,-3,1
1324,0,-59,100,9,0,72,0,1
1325,0,-59,100,11,0,72,0,1
1326,0,-59,100,10,0,72,-3,1
1327,0,-56,100,10,0,56,-3,1
1328,0,-68,100,7,0,56,-4,1
1329,0,-50,100,11,0,56,-4,1
1330,0,-55,100,9,0,56,-3,1
1331,0,-57,100,10,0,6,-5,1
1332,0,-57,100,10,0,6,-1,1
1333,0,-58,100,12,0,6,-2,1
1334,0,-52,100,10,0,6,-1,1
1335,0,-58,100,10,0,29,13,1
1336,0,-58,100,11,0,29,-1,1
1337,0,-68,100,6,0,29,1,1
1338,0,-58,100,10,0,29,-1,1
1339,0,-56,100,10,0,54,-2,1
1340,0,-56,100,10,0,54,-2,1
1341,0,-56,100,10,0,54,-1,1
1342,0,-56,100,10,0,54,2,1
1343,0,-57,100,10,0,50,3,1
1344,0,-57,100,10,0,50,4,1
1345,0,-57,100,10,0,50,4,1
1346,0,-68,100,7,0,50,4,1
1347,0,-57,100,10,0,43,17,1
1348,0,-58,100,10,0,43,4,1
1349,0,-58,100,10,0,43,3,1
1350,0,-58,100,10,0,43,0,1
1351,0,-58,100,10,0,32,1,1
1352,0,-58,100,9,0,32,-2,1
1353,0,-58,100,10,0,32,-2,1
1354,0,-58,100,10,0,32,0,1
1355,0,-56,100,10,0,59,-2,1
1356,0,-56,100,10,0,59,-4,1
1357,0,-56,100,10,0,59,-1,1
1358,0,-57,100,10,0,59,-2,1
1359,0,-58,100,10,0,1,2,1
1360,0,-58,100,10,0,1,20,1
1361,0,-58,100,10,0,1,3,1
1362,0,-58,100,10,0,1,2,1
1363,0,-68,100,7,0,39,1,1
1364,0,-59,100,11,0,39,1,1
1365,0,-60,100,10,0,39,2,1
1366,0,-60,100,10,0,39,-2,1
1367,0,-60,100,10,0,34,1,1
1368,0,-60,100,10,0,34,-1,1
1369,0,-60,100,9,0,34,0,1
1370,0,-61,100,9,0,34,0,1
1371,0,-59,100,10,0,12,0,1
1372,0,-59,100,10,0,12,16,1
1373,0,-59,100,10,0,12,-1,1
1374,0,-58,100,10,0,12,-4,1
1375,0,-58,100,9,0,7,-2,1
1376,0,-57,100,11,0,7,-6,1
1377,0,-58,100,10,0,7,-4,1
1378,0,-58,100,10,0,7,-6,1
1379,0,-61,100,10,0,30,-4,1
1380,0,-57,100,9,0,30,-4,1
1381,0,-61,100,11,0,30,-2,1
1382,0,-61,100,9,0,30,-3,1
1383,0,-59,100,10,0,19,-2,1
1384,0,-59,100,10,0,19,-1,1
1385,0,-68,100,7,0,19,16,1
1386,0,-59,100,10,0,19,-1,0,9,0,69,3,1
1487,0,-68,100,7,0,69,1,1
1488,0,-62,100,10,0,69,0,1
1489,0,-62,100,11,0,69,-2,1
1490,0,-63,100,11,0,39,-1,1
1491,0,-63,100,10,0,39,-3,1
1492,0,-63,100,9,0,39,-6,1
1493,0,-63,100,10,0,39,-5,1
1494,0,-68,100,8,0,23,-4,1
1495,0,-63,100,10,0,23,-2,1
1496,0,-68,100,8,0,23,15,1
1497,0,-63,100,10,0,23,-3,1
1498,0,-62,100,10,0,8,-1,1
1499,0,-62,100,10,0,8,-1,1
1500,0,-62,100,10,0,8,-1,1
1501,0,-62,100,9,0,8,0,1
1502,0,-62,100,10,0,2,1,1
1503,0,-62,100,10,0,2,2,1
1504,0,-62,100,6,0,2,2,1
1505,0,-62,100,10,0,2,3,1
1506,0,-65,100,10,0,38,-1,1
1507,0,-65,100,10,0,38,3,1
1508,0,-65,100,9,0,38,3,1
1509,0,-65,100,11,0,38,23,1
1510,0,-63,100,10,0,71,2,1
1511,0,-63,100,11,0,71,0,1
1512,0,-63,100,10,0,71,-1,1
1513,0,-64,100,10,0,71,-2,1
1514,0,-67,100,10,0,58,-2,1
1515,0,-67,100,9,0,58,-4,1
1516,0,-67,100,10,0,58,-2,1
1517,0,-67,100,10,0,58,-6,1
1518,0,-68,100,7,0,4,-3,1
1519,0,-68,100,8,0,4,-1,1
1520,0,-62,100,11,0,4,-1,1
1521,0,-62,100,9,0,4,20,1
1522,0,-67,100,10,0,73,2,1
1523,0,-67,100,11,0,73,5,1
1524,0,-67,100,11,0,73,4,1
1525,0,-69,100,10,0,73,4,1
1526,0,-62,100,10,0,48,2,1
1527,0,-68,100,7,0,48,3,1
1528,0,-61,100,9,0,48,3,1
1529,0,-61,100,10,0,48,2,1
1530,0,-62,100,10,0,3,-1,1
1531,0,-62,100,10,0,3,1,1
1532,0,-62,100,10,0,3,-1,1
1533,0,-62,100,9,0,3,-2,1
1534,0,-59,100,9,0,42,13,1
1535,0,-59,100,10,0,42,-2,1
1536,0,-59,100,11,0,42,-2,1
1537,0,-59,100,10,0,42,-4,1
1538,0,-59,100,11,0,36,-2,1
1539,0,-59,100,10,0,36,-4,1
1540,0,-59,100,11,0,36,-3,1
1541,0,-59,100,9,0,36,-5,1
1542,0,-60,100,10,0,52,-1,1
1543,0,-60,100,10,0,52,0,1
1544,0,-60,100,11,0,52,-2,1
1545,0,-60,100,11,0,52,-1,1
1546,0,-68,100,7,0,37,18,1
1547,0,-60,100,11,0,37,1,1
1548,0,-60,100,10,0,37,1,1
1549,0,-60,100,10,0,37,1,1
1550,0,-66,100,10,0,5,-1,1
1551,0,-66,100,11,0,5,-1,1
1552,0,-67,100,11,0,5,-1,1
1553,0,-68,100,11,0,5,-2,1
1554,0,-60,100,11,0,45,-2,1
1555,0,-60,100,12,0,45,-3,1
1556,0,-61,100,11,0,45,-2,1
1557,0,-61,100,10,0,45,-1,1
1558,0,-65,100,11,0,74,-1,1
1559,0,-65,100,11,0,74,16,1
1560,0,-66,100,11,0,74,0,1
1561,0,-66,100,10,0,74,0,1
1562,0,-73,100,10,0,1,-1,1
1563,0,-72,100,11,0,1,-1,1
1564,0,-71,100,11,0,1,-1,1
1565,0,-71,100,11,0,1,-2,1
1566,0,-63,100,10,0,68,-2,1
1567,0,-62,100,13,0,68,-1,1
1568,0,-68,100,7,0,68,0,1
1569,0,-62,100,11,0,68,1,1
1570,0,-69,100,9,0,32,2,1
1571,0,-67,100,11,0,32,19,1
1572,0,-67,100,11,0,32,-1,1
1573,0,-67,100,11,0,32,-1,1
1574,0,-68,100,8,0,70,-1,1
1575,0,-62,100,10,0,70,-2,1
1576,0,-61,100,10,0,70,-2,1
1577,0,-61,100,11,0,70,-6,1
1578,0,-69,100,9,0,34,-2,1
1579,0,-67,100,10,0,34,-3,1
1580,0,-67,100,10,0,34,-4,1
1581,0,-67,100,11,0,34,-2,1
1582,0,-62,100,9,0,66,-1,1
1583,0,-62,100,11,0,66,-1,1
1584,0,-62,100,11,0,66,19,1
1585,0,-76,100,5,0,66,-1,1
1586,0,-67,100,10,0,21,1,1
1587,0,-66,100,10,0,21,0,1
1588,0,-66,100,10,0,21,-2,1
1589,0,-66,100,11,0,21,-3,1
1590,0,-65,100,10,0,57,0,1
1591,0,-65,100,10,0,57,-1,1
1592,0,-66,100,10,0,57,-3,1
1593,0,-66,100,10,0,57,0,1
1594,0,-64,100,11,0,43,-1,1
1595,0,-64,100,9,0,43,1,1
1596,0,-69,100,8,0,43,18,1
1597,0,-65,100,10,0,43,1,1
1598,0,-66,100,9,0,49,0,1
1599,0,-68,100,8,0,49,-1,1
1600,0,-66,100,10,0,49,-1,1
1601,0,-66,100,11,0,49,-2,1
1602,0,-67,100,10,0,30,-2,1
1603,0,-67,100,11,0,30,-3,1
1604,0,-67,100,10,0,30,-1,1
1605,0,-69,100,8,0,30,0,1
1606,0,-66,100,10,0,7,-2,1
1607,0,-67,100,11,0,7,1,1
1608,0,-68,100,10,0,7,4,1
1609,0,-68,100,10,0,7,22,1
1610,0,-68,100,11,0,33,5,1
1611,0,-69,100,9,0,33,4,1
1612,0,-68,100,10,0,33,4,1
1613,0,-69,100,11,0,33,1,1
1614,0,-72,100,10,0,26,1,1
1615,0,-72,100,10,0,26,-1,1
1617,0,-73,99,10,0,26,0,1
1618,0,-72,99,11,0,12,-6,1
1619,0,-71,99,11,0,12,-3,1
1620,0,-71,99,10,0,12,-1,1
1621,0,-71,99,11,0,12,17,1
1622,0,-71,99,11,0,9,1,1
1623,0,-71,99,12,0,9,-2,1
1624,0,-71,99,9,0,9,1,1
1625,0,-70,99,10,0,9,1,1
1626,0,-69,99,8,0,55,0,1
1627,0,-65,99,10,0,55,1,1
1628,0,-65,99,11,0
1727,0,-65,100,11,0,19,-4,1
1728,0,-65,100,11,0,19,-4,1
1729,0,-66,100,11,0,19,-3,1
1730,0,-66,100,9,0,15,-2,1
1731,0,-66,100,11,0,15,-2,1
1732,0,-66,100,11,0,15,-6,1
1733,0,-66,100,11,0,15,-2,1
1734,0,-69,100,8,0,16,16,1
1735,0,-66,100,10,0,16,-2,1
1736,0,-66,100,10,0,16,-3,1
1737,0,-66,100,9,0,16,-1,1
1738,0,-64,100,10,0,64,-1,1
1739,0,-68,100,8,0,64,0,1
1740,0,-65,100,10,0,64,1,1
1741,0,-65,100,11,0,64,1,1
1742,0,-68,100,8,0,31,4,1
1743,0,-66,100,11,0,31,2,1
1744,0,-66,100,10,0,31,2,1
1745,0,-68,100,9,0,31,2,1
1746,0,-65,100,10,0,17,20,1
1747,0,-65,100,11,0,17,3,1
1748,0,-65,100,10,0,17,2,1
1749,0,-65,100,11,0,17,1,1
1750,0,-90,100,10,0,54,0,1
1751,0,-84,100,11,0,54,-2,1
1752,0,-80,100,10,0,54,-1,1
1753,0,-77,100,10,0,54,-1,1
1755,0,-87,99,11,0,59,0,1
1756,0,-83,99,11,0,59,-3,1
1757,0,-80,99,10,0,59,-2,1
1758,0,-72,99,11,0,56,-6,1
1759,0,-71,99,10,0,56,17,1
1760,0,-70,99,10,0,56,0,1
1761,0,-69,99,11,0,56,0,1
1762,0,-75,99,11,0,0,-1,1
1763,0,-75,99,11,0,0,-2,1
1764,0,-74,99,9,0,0,-1,1
1765,0,-73,99,10,0,0,-6,1
1766,0,-71,99,10,0,72,-1,1
1767,0,-70,99,10,0,72,-1,1
1768,0,-69,99,12,0,72,-1,1
1769,0,-68,99,11,0,72,1,1
1770,0,-71,99,11,0,6,2,1
1771,0,-71,99,10,0,6,19,1
1772,0,-70,99,11,0,6,0,1
1773,0,-70,99,11,0,6,0,1
1774,0,-69,99,9,0,27,-3,1
1775,0,-66,99,10,0,27,-2,1
1776,0,-66,99,11,0,27,-1,1
1777,0,-66,99,10,0,27,-3,1
1778,0,-68,99,8,0,60,-3,1
1779,0,-64,99,10,0,60,-2,1
1780,0,-64,99,10,0,60,-2,1
1781,0,-63,99,11,0,60,-1,1
1782,0,-65,99,10,0,35,0,1
1783,0,-65,99,10,0,35,1,1
1784,0,-64,99,11,0,35,14,1
1785,0,-65,99,11,0,35,1,1
1786,0,-63,99,9,0,40,1,1
1787,0,-63,99,10,0,40,0,1
1788,0,-64,99,11,0,40,0,1
1789,0,-65,99,10,0,14,0,1
1790,0,-64,99,10,0,14,-2,1
1791,0,-64,99,11,0,14,-3,1
1792,0,-64,99,10,0,14,-2,1
1793,0,-64,99,11,0,15,-6,1
1794,0,-68,99,8,0,15,0,1
1795,0,-63,99,11,0,15,14,1
1796,0,-63,99,11,0,15,-1,1
1797,0,-64,99,11,0,71,0,1
1798,0,-64,99,12,0,71,-2,1
1799,0,-64,99,10,0,71,0,1
1800,0,-64,99,10,0,71,-2,1
1801,0,-58,99,11,0,65,-6,1
1802,0,-63,99,10,0,65,-2,1
1803,0,-62,99,11,0,65,-1,1
1804,0,-57,99,10,0,65,0,1
1805,0,-56,99,11,0,58,2,1
1806,0,-62,99,10,0,58,2,1
1807,0,-61,99,11,0,58,3,1
1808,0,-61,99,11,0,58,21,1
1809,0,-62,99,12,0,66,3,1
1810,0,-62,99,11,0,66,1,1
1811,0,-68,99,8,0,66,3,1
1812,0,-68,99,7,0,66,1,1
1813,0,-61,99,12,0,50,0,1
1814,0,-61,99,10,0,50,-1,1
1815,0,-61,99,11,0,50,0,1
1816,0,-61,99,11,0,50,1,1
1817,0,-61,99,10,0,35,-5,1
1818,0,-62,99,10,0,35,-3,1
1819,0,-62,99,10,0,35,1,1
1820,0,-62,99,11,0,35,18,1
1821,0,-64,99,10,0,23,0,1
1822,0,-64,99,10,0,23,3,1
1823,0,-65,99,10,0,23,-1,1
1824,0,-68,99,8,0,23,1,1
1825,0,-66,99,11,0,21,0,1
1826,0,-66,99,10,0,21,0,1
1827,0,-67,99,10,0,21,1,1
1828,0,-67,99,9,0,21,1,1
1829,0,-61,99,11,0,44,2,1
1830,0,-55,99,10,0,44,0,1
1831,0,-57,99,10,0,44,3,1
1832,0,-56,99,11,0,44,1,1
1833,0,-60,99,10,0,72,19,1
1834,0,-60,99,10,0,72,1,1
1835,0,-60,99,9,0,72,-3,1
1836,0,-60,99,10,0,72,-2,1
1837,0,-65,99,10,0,36,-1,1
1838,0,-66,99,10,0,36,-2,1
1839,0,-66,99,11,0,36,-2,1
1840,0,-67,99,11,0,36,-5,1
1841,0,-72,99,9,0,3,-3,1
1842,0,-71,99,11,0,3,0,1
1843,0,-71,99,11,0,3,0,1
1844,0,-70,99,10,0,3,1,1
1845,0,-62,99,11,0,64,18,1
1846,0,-62,99,10,0,64,3,1
1847,0,-62,99,11,0,64,2,1
1848,0,-62,99,9,0,64,3,1
1849,0,-63,99,10,0,59,2,1
1850,0,-63,99,10,0,59,2,1
1851,0,-63,99,11,0,59,3,1
1852,0,-63,99,10,0,59,-2,1
1853,0,-67,99,10,0,39,0,1
1854,0,-66,100,11,0,39,1,1
1855,0,-66,100,10,0,39,1,1
1856,0,-69,100,9,0,39,-2,1
1857,0,-65,100,11,0,42,-1,1
1858,0,-64,100,10,0,42,18,1
1859,0,-64,100,10,0,42,2,1
1860,0,-64,100,10,0,42,0,1
1861,0,-68,100,11,0,7,-3,1
1862,0,-68,100,10,0,7,-1,1
1863,0,-68,100,11,0,7,-4,1
1864,0,-68,100,10,0,7,-2,1
1865,0,-67,100,10,0,31,-2,1
1866,0,-67,100,10,0,31,-5,1
1867,0,-67,100,10,0,31,-3,1
1868,0,-67,100,11,0,31,-2,1
1869,0,-62,100,10,0,63,-2,1
1870,0,-57,100,11,0,63,16,1
1871,0,-62,100,10,0,
1954,0,-66,100,10,0,70,-1,1
1955,0,-69,100,8,0,70,-2,1
1956,0,-66,100,10,0,70,0,1
1957,0,-73,100,11,0,11,1,1
1958,0,-73,100,11,0,11,17,1
1959,0,-73,100,11,0,11,2,1
1960,0,-73,100,12,0,11,0,1
1961,0,-67,100,10,0,34,2,1
1962,0,-67,100,10,0,34,2,1
1963,0,-67,100,10,0,34,1,1
1964,0,-67,100,11,0,34,2,1
1965,0,-67,100,11,0,28,1,1
1966,0,-67,100,11,0,28,0,1
1967,0,-67,100,11,0,28,-3,1
1968,0,-66,100,12,0,28,0,1
1969,0,-67,100,11,0,75,0,1
1970,0,-68,100,10,0,75,18,1
1971,0,-68,100,12,0,75,-2,1
1972,0,-68,100,11,0,75,-2,1
1973,0,-65,100,12,0,24,-3,1
1974,0,-65,100,10,0,24,-3,1
1975,0,-65,100,11,0,24,-6,1
1976,0,-65,100,11,0,24,-7,1
1977,0,-64,100,10,0,47,-6,1
1978,0,-64,100,11,0,47,-3,1
1979,0,-64,100,11,0,47,-3,1
1980,0,-64,100,12,0,47,-4,1
1981,0,-69,100,10,0,74,-4,1
1982,0,-69,100,10,0,74,-1,1
1983,0,-69,100,11,0,74,16,1
1984,0,-69,100,10,0,74,1,1
1985,0,-68,100,8,0,48,-1,1
1986,0,-63,100,12,0,48,-1,1
1987,0,-63,100,12,0,48,-2,1
1988,0,-63,100,9,0,48,-2,1
1989,0,-64,100,11,0,20,0,1
1990,0,-64,100,11,0,20,0,1
1991,0,-64,100,10,0,20,-1,1
1992,0,-65,100,11,0,20,3,1
1993,0,-64,100,11,0,54,3,1
1994,0,-68,100,8,0,54,1,1
1995,0,-68,100,7,0,54,19,1
1996,0,-64,100,11,0,54,1,1
1997,0,-69,100,11,0,8,1,1
1998,0,-69,100,11,0,8,-2,1
1999,0,-69,100,11,0,8,-1,1
2000,0,-69,100,12,0,8,-3,1
2001,0,-69,100,11,0,16,-2,1
2002,0,-69,100,11,0,16,-3,1
2003,0,-70,100,10,0,16,-2,1
2004,0,-69,100,10,0,16,-1,1
2005,0,-70,100,11,0,6,1,1
2006,0,-70,100,10,0,6,0,1
2007,0,-70,100,11,0,6,2,1
2008,0,-70,100,11,0,6,25,1
2009,0,-69,100,11,0,18,4,1
2010,0,-69,100,9,0,18,2,1
2011,0,-69,100,11,0,18,3,1
2012,0,-69,100,11,0,18,-2,1
2013,0,-68,100,10,0,19,-5,1
2014,0,-68,100,11,0,19,-1,1
2015,0,-68,100,10,0,19,-2,1
2016,0,-68,100,11,0,19,-2,1
2017,0,-63,100,10,0,76,-4,1
2018,0,-62,100,10,0,76,-1,1
2019,0,-68,100,7,0,76,0,1
2020,0,-62,100,11,0,76,19,1
2021,0,-68,100,11,0,12,2,1
2022,0,-68,100,10,0,12,3,1
2023,0,-68,100,11,0,12,2,1
2024,0,-69,100,8,0,12,2,1
2025,0,-61,100,10,0,77,1,1
2026,0,-61,100,10,0,77,3,1
2027,0,-61,100,10,0,77,1,1
2028,0,-61,100,10,0,77,3,1
2029,0,-69,100,10,0,1,1,1
2030,0,-69,100,10,0,1,2,1
2031,0,-69,100,9,0,1,0,1
2032,0,-70,100,11,0,1,0,1
2033,0,-65,100,10,0,53,19,1
2034,0,-65,100,11,0,53,-2,1
2035,0,-66,100,11,0,53,0,1
2036,0,-66,100,12,0,53,-2,1
2037,0,-66,100,10,0,43,-2,1
2038,0,-67,100,11,0,43,-4,1
2039,0,-68,100,11,0,43,-6,1
2040,0,-69,100,9,0,43,-3,1
2041,0,-69,100,11,0,60,-3,1
2042,0,-70,100,10,0,60,-4,1
2043,0,-71,100,12,0,60,-3,1
2044,0,-73,100,9,0,60,-3,1
2045,0,-73,100,10,0,56,17,1
2046,0,-74,100,9,0,56,-1,1
2047,0,-75,100,10,0,56,-2,1
2048,0,-74,100,10,0,56,-2,1
2049,0,-69,100,10,0,5,-2,1
2050,0,-68,100,11,0,5,-2,1
2051,0,-68,100,11,0,5,0,1
2052,0,-68,100,11,0,5,0,1
2053,0,-68,100,9,0,2,2,1
2054,0,-68,100,10,0,2,2,1
2055,0,-68,100,11,0,2,5,1
2056,0,-68,100,10,0,2,2,1
2057,0,-69,100,11,0,45,2,1
2058,0,-68,100,9,0,45,21,1
2059,0,-68,100,10,0,45,2,1
2060,0,-68,100,10,0,45,3,1
2061,0,-74,100,10,0,79,-2,1
2062,0,-73,100,11,0,79,-1,1
2063,0,-72,100,10,0,79,-2,1
2064,0,-71,100,10,0,79,0,1
2065,0,-69,100,11,0,30,-1,1
2066,0,-69,100,10,0,30,-2,1
2067,0,-69,100,10,0,30,-2,1
2068,0,-72,100,9,0,30,-1,1
2069,0,-71,100,11,0,57,0,1
2070,0,-72,100,10,0,57,18,1
2071,0,-73,100,11,0,57,1,1
2072,0,-74,100,10,0,57,3,1
2073,0,-73,100,9,0,10,0,1
2074,0,-74,100,10,0,10,2,1
2075,0,-75,100,9,0,10,0,1
2076,0,-75,100,10,0,10,2,1
2077,0,-77,100,10,0,46,1,1
2078,0,-79,100,10,0,46,0,1
2079,0,-80,100,9,0,46,0,1
2080,0,-81,100,9,0,46,1,1
2081,0,-77,100,11,0,67,-1,1
2082,0,-77,100,10,0,67,-2,1
2083,0,-78,100,9,0,67,17,1
2084,0,-78,100,9,0,67,-2,1
2085,0,-81,100,10,0,49,-5,1
2086,0,-80,100,10,0,49,0,1
2087,0,-79,100,10,0,49,0,1
2088,0,-78,100,10,0,49,-1,1
2089,0,-74,100,9,0,0,0,1
2090,0,-73,100,10,0,0,0,1
2091,0,-73,100,10,0,0,0,1
2092,0,-72,100,10,0,0,-2,1
2093,0,-72,100,10,0,29,-3,1
2094,0,-72,100,10,0
2169,0,-69,100,10,0,25,0,1
2170,0,-69,100,9,0,25,-2,1
2171,0,-70,100,9,0,13,-1,1
2172,0,-71,100,10,0,13,-2,1
2173,0,-72,100,10,0,13,-2,1
2174,0,-72,100,9,0,13,-3,1
2175,0,-72,100,10,0,23,-4,1
2176,0,-73,100,11,0,23,-6,1
2177,0,-73,100,10,0,23,-2,1
2178,0,-74,100,10,0,23,-2,1
2179,0,-70,100,10,0,47,1,1
2180,0,-71,100,10,0,47,0,1
2181,0,-71,100,11,0,47,18,1
2182,0,-72,100,10,0,47,-2,1
2183,0,-77,100,11,0,27,2,1
2184,0,-78,100,9,0,27,1,1
2185,0,-78,100,9,0,27,1,1
2186,0,-77,100,9,0,27,1,1
2187,0,-73,100,10,0,0,0,1
2188,0,-72,100,9,0,0,-2,1
2189,0,-72,100,10,0,0,-2,1
2190,0,-71,100,10,0,0,-6,1
2191,0,-69,100,10,0,65,-3,1
2192,0,-69,100,9,0,65,-3,1
2193,0,-69,100,10,0,65,15,1
2194,0,-70,100,9,0,65,-5,1
2195,0,-73,100,10,0,35,-2,1
2196,0,-72,100,10,0,35,-3,1
2197,0,-71,100,11,0,35,-2,1
2198,0,-71,100,10,0,35,-1,1
2199,0,-69,100,10,0,8,0,1
2200,0,-69,100,9,0,8,0,1
2201,0,-69,100,9,0,8,0,1
2202,0,-68,100,10,0,8,4,1
2203,0,-70,100,10,0,38,2,1
2204,0,-69,100,10,0,38,5,1
2205,0,-69,100,10,0,38,0,1
2206,0,-69,100,11,0,38,21,1
2207,0,-69,100,9,0,31,3,1
2208,0,-68,100,9,0,31,1,1
2209,0,-69,100,10,0,31,2,1
2210,0,-69,100,11,0,31,1,1
2211,0,-68,100,10,0,45,0,1
2212,0,-68,100,9,0,45,0,1
2213,0,-68,100,9,0,45,0,1
2214,0,-68,100,10,0,45,-1,1
2215,0,-67,100,10,0,37,-3,1
2216,0,-67,100,11,0,37,-3,1
2217,0,-67,100,11,0,37,0,1
2218,0,-67,100,11,0,37,18,1
2219,0,-69,100,9,0,36,1,1
2220,0,-68,100,10,0,36,1,1
2221,0,-68,100,10,0,36,-1,1
2222,0,-68,100,11,0,36,3,1
2223,0,-67,100,10,0,9,3,1
2224,0,-67,100,11,0,9,3,1
2225,0,-68,100,11,0,9,2,1
2226,0,-68,100,9,0,9,2,1
2227,0,-70,100,10,0,2,2,1
2228,0,-70,100,10,0,2,1,1
2229,0,-70,100,10,0,2,1,1
2230,0,-70,100,10,0,2,0,1
2231,0,-68,100,10,0,67,18,1
2232,0,-68,100,11,0,67,0,1
2233,0,-68,100,10,0,67,-5,1
2234,0,-69,100,8,0,67,-2,1
2235,0,-68,100,10,0,69,-5,1
2236,0,-68,100,11,0,69,-8,1
2237,0,-68,100,10,0,69,-4,1
2238,0,-69,100,9,0,69,-8,1
2239,0,-70,100,11,0,20,-6,1
2240,0,-70,100,9,0,20,-3,1
2241,0,-70,100,9,0,20,0,1
2242,0,-69,100,9,0,20,0,1
2243,0,-70,100,9,0,14,17,1
2244,0,-70,100,10,0,14,2,1
2245,0,-71,100,10,0,14,1,1
2246,0,-71,100,10,0,14,3,1
2247,0,-72,100,10,0,28,3,1
2248,0,-72,100,10,0,28,0,1
2249,0,-72,100,9,0,28,0,1
2250,0,-72,100,11,0,28,0,1
2251,0,-69,100,10,0,75,-2,1
2252,0,-69,100,11,0,75,-3,1
2253,0,-69,100,9,0,75,-1,1
